Phase,Test_ID,Freq_spacing,Nband,FRMSZ_ms,OVLP,Averaging,Noisefr,Floor,VAD,Noise_File,Noise_Category,Clean_File,SNR_dB,PESQ,STOI,SI_SDR,DNSMOS_mos_ovr,DNSMOS_mos_sig,DNSMOS_mos_bak,Status
2,P2_linear_F0.3_0dB_PC F,linear,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9289714097976685,0.7874473929405212,11.692795753479004,3.34120962350878,3.7111771009912418,4.37539962958349,Success
2,P2_linear_F0.5_0dB_PC F,linear,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9015300273895264,0.779983639717102,11.666267395019531,3.670992911829991,4.024880940474644,4.4299935206819665,Success
2,P2_linear_F0.8_0dB_PC F,linear,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.031306505203247,0.7944704294204712,11.624366760253906,3.666368763508102,3.9956788534009755,4.513021395738264,Success
2,P2_log_F0.002_0dB_Stre,log,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4363670349121094,0.6983379125595093,8.839399337768555,3.032744206811676,3.4261740857402074,4.180931970310917,Success
2,P2_log_F0.1_0dB_Stre,log,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.339756727218628,0.6762415170669556,7.822482109069824,2.412973523330686,2.7066384381830115,3.920638369763105,Success
2,P2_log_F0.3_0dB_Stre,log,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4113632440567017,0.7198379039764404,8.901092529296875,2.8195972738528305,3.304953203905295,3.796892381817913,Success
2,P2_log_F0.5_0dB_Stre,log,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4485667943954468,0.714099645614624,9.015522003173828,2.9914390184509214,3.420910943837845,4.203417764339132,Success
2,P2_log_F0.8_0dB_Stre,log,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4643429517745972,0.706337571144104,8.615819931030273,2.773982222535627,3.3135680069432967,3.6466480289485177,Success
2,P2_linear_F0.002_0dB_Stre,linear,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4129695892333984,0.7051122188568115,8.541152954101562,2.5044537000615574,2.8973874722454305,3.8017977136528867,Success
2,P2_linear_F0.1_0dB_Stre,linear,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.430533766746521,0.6877909302711487,8.774675369262695,2.986059795042748,3.4550076621084873,3.963278063274908,Success
2,P2_linear_F0.3_0dB_Stre,linear,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4005151987075806,0.7155886888504028,8.879670143127441,2.5487868554716573,3.0043083216134026,3.688474051191373,Success
2,P2_linear_F0.5_0dB_Stre,linear,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.38778817653656,0.7063871026039124,8.400622367858887,2.954845227666852,3.373453985599976,4.030010704079109,Success
2,P2_linear_F0.8_0dB_Stre,linear,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3934354782104492,0.7163735032081604,8.143563270568848,2.955512096670835,3.3336739578565795,4.022961190150751,Success
2,P2_log_F0.002_5dB_PC F,log,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.445291519165039,0.8167169690132141,12.594756126403809,3.71833340221339,4.016908697165489,4.586041260057556,Success
2,P2_log_F0.1_5dB_PC F,log,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.5116169452667236,0.8263145089149475,13.416327476501465,3.8385110527752877,4.163018054734131,4.6151336364584425,Success
2,P2_log_F0.3_5dB_PC F,log,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.335669994354248,0.8241080641746521,13.58326530456543,4.079410967125793,4.354756214459008,4.6791109593978994,Success
2,P2_log_F0.5_5dB_PC F,log,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.4648966789245605,0.8250311613082886,13.436275482177734,3.789344183011645,4.0865829434602485,4.548791256151538,Success
2,P2_log_F0.8_5dB_PC F,log,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.5162513256073,0.8314252495765686,13.585677146911621,3.812901842795773,4.141290504328614,4.526801355413313,Success
2,P2_linear_F0.002_5dB_PC F,linear,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.32529354095459,0.8160700798034668,13.6591796875,4.03232199430911,4.312638391608665,4.66617082418529,Success
2,P2_linear_F0.1_5dB_PC F,linear,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.445892572402954,0.831263542175293,13.040801048278809,3.5024476757628324,3.8257444778439185,4.5207096124420865,Success
2,P2_linear_F0.3_5dB_PC F,linear,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.439582347869873,0.8233624696731567,13.297718048095703,4.013127058931166,4.3136024094636705,4.70769310754272,Success
2,P2_linear_F0.5_5dB_PC F,linear,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.485175371170044,0.8331820368766785,13.849039077758789,3.8851374614785943,4.184649077626574,4.634244651406862,Success
2,P2_linear_F0.8_5dB_PC F,linear,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,5,2.407822847366333,0.8389795422554016,13.769516944885254,4.172878677465589,4.455630327962617,4.683674430914978,Success
2,P2_log_F0.002_5dB_Stre,log,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.5432581901550293,0.7681044340133667,10.568696975708008,3.206552259830588,3.654997115045218,4.274343557250287,Success
2,P2_log_F0.1_5dB_Stre,log,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.7648848295211792,0.7833282947540283,11.972212791442871,3.3466066653550315,3.7896142159963606,4.21774937829154,Success
2,P2_log_F0.3_5dB_Stre,log,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.816560983657837,0.7763175964355469,13.004280090332031,3.225855553395901,3.774284264694752,3.9115238486476507,Success
2,P2_log_F0.5_5dB_Stre,log,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.7269392013549805,0.7715333104133606,12.163735389709473,3.8017424826616137,4.198795708463754,4.426481927488369,Success
2,P2_log_F0.8_5dB_Stre,log,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.6533057689666748,0.7634407877922058,11.869447708129883,3.7563753854822157,4.164392319338728,4.384028630922243,Success
2,P2_linear_F0.002_5dB_Stre,linear,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.699394941329956,0.7694841027259827,11.956442832946777,3.6895707251313974,4.062063805209653,4.490423635607587,Success
2,P2_linear_F0.1_5dB_Stre,linear,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.5649182796478271,0.7607181668281555,11.221712112426758,3.2798363684383705,3.6263620954914986,4.42710695869636,Success
2,P2_linear_F0.3_5dB_Stre,linear,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.654759168624878,0.7402306199073792,11.930803298950195,3.4429656154409343,3.8302653072431543,4.521037539817758,Success
2,P2_linear_F0.5_5dB_Stre,linear,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.7101134061813354,0.7673240303993225,12.876457214355469,3.516909211726398,3.929996072892374,4.421206645050631,Success
2,P2_linear_F0.8_5dB_Stre,linear,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,5,1.7521789073944092,0.7788963317871094,12.305587768554688,3.6095306862723726,4.090284827502678,4.193079861701945,Success
2,P2_log_F0.002_10dB_PC F,log,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.6550445556640625,0.8484674096107483,14.755927085876465,3.8517374463996075,4.168250313183273,4.54723533242799,Success
2,P2_log_F0.1_10dB_PC F,log,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7040743827819824,0.8565715551376343,15.264202117919922,3.9935171579432773,4.275968803718371,4.662990388088835,Success
2,P2_log_F0.3_10dB_PC F,log,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.838407278060913,0.8540762066841125,15.051605224609375,3.91106534081332,4.211642977952585,4.6354969351635695,Success
2,P2_log_F0.5_10dB_PC F,log,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.819777250289917,0.8417122960090637,15.243270874023438,3.9105941028864133,4.225881360735376,4.6179217105406005,Success
2,P2_log_F0.8_10dB_PC F,log,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.8105509281158447,0.8566022515296936,16.317935943603516,4.098219042466758,4.395063790742714,4.648874812503328,Success
2,P2_linear_F0.002_10dB_PC F,linear,8,20,75,1,1,0.002,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.6922247409820557,0.8527679443359375,14.175994873046875,4.141143341562629,4.4223410030439565,4.671575885695898,Success
2,P2_linear_F0.1_10dB_PC F,linear,8,20,75,1,1,0.1,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7121453285217285,0.8517504930496216,15.480791091918945,4.026331616088449,4.317337998283709,4.64447773186636,Success
2,P2_linear_F0.3_10dB_PC F,linear,8,20,75,1,1,0.3,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7930221557617188,0.8434533476829529,16.190738677978516,4.138012236768793,4.458239500895854,4.631359995579185,Success
2,P2_linear_F0.5_10dB_PC F,linear,8,20,75,1,1,0.5,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.777400016784668,0.8580014109611511,15.672616958618164,4.093837639451358,4.352352101455781,4.676528002424941,Success
2,P2_linear_F0.8_10dB_PC F,linear,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,10,2.7342498302459717,0.8460072875022888,16.097660064697266,3.929351558534099,4.2331569598906675,4.633506011235747,Success
2,P2_log_F0.002_10dB_Stre,log,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.0200555324554443,0.8080330491065979,13.197103500366211,3.6988527056354004,4.085604657090312,4.473578402810712,Success
2,P2_log_F0.1_10dB_Stre,log,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.0857152938842773,0.8225646018981934,14.20146369934082,3.9583902278569654,4.264113263413579,4.574278351435657,Success
2,P2_log_F0.3_10dB_Stre,log,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.075735330581665,0.8282488584518433,15.003389358520508,3.873965667471827,4.214372218371094,4.577663463548561,Success
2,P2_log_F0.5_10dB_Stre,log,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.144202947616577,0.8078373670578003,15.220974922180176,3.6167388662299698,4.062781477127069,4.419337348033012,Success
2,P2_log_F0.8_10dB_Stre,log,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.1660988330841064,0.8059422969818115,15.834396362304688,3.7144250848622526,4.108412601206001,4.4625732556675555,Success
2,P2_linear_F0.002_10dB_Stre,linear,8,20,75,1,1,0.002,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,1.7826389074325562,0.79503333568573,13.46749496459961,3.608640420240922,3.977702940828208,4.450281131820859,Success
2,P2_linear_F0.1_10dB_Stre,linear,8,20,75,1,1,0.1,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.050295829772949,0.7831146717071533,14.86709976196289,3.371174708765748,3.8932700561545817,4.013820583887135,Success
2,P2_linear_F0.3_10dB_Stre,linear,8,20,75,1,1,0.3,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.1703052520751953,0.8267552256584167,15.489656448364258,3.8840321899632255,4.226030567903611,4.496760770784373,Success
2,P2_linear_F0.5_10dB_Stre,linear,8,20,75,1,1,0.5,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.1135547161102295,0.796937108039856,15.396580696105957,3.907300862192954,4.271454565896802,4.466183126556709,Success
2,P2_linear_F0.8_10dB_Stre,linear,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,10,2.056549072265625,0.8120765686035156,15.284353256225586,3.6795678567951597,4.139449723346212,4.290329708948477,Success
3,P3_N4_F8_NF1_0dB_PC F,log,4,8,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9453437328338623,0.7776817083358765,11.293447494506836,3.2661732274919433,3.678215914535065,4.185551135940146,Success
3,P3_N4_F8_NF2_0dB_PC F,log,4,8,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.0563974380493164,0.7904212474822998,11.79438591003418,3.4412707524895336,3.8335808482471236,4.345234409234088,Success
3,P3_N4_F20_NF1_0dB_PC F,log,4,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.1014585494995117,0.7945951819419861,11.76943588256836,3.8946498534273783,4.252023348568525,4.453544767506052,Success
3,P3_N4_F20_NF2_0dB_PC F,log,4,20,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.999633550643921,0.7890355587005615,11.889820098876953,3.743837390455739,4.092690345972373,4.51675001428409,Success
3,P3_N8_F8_NF1_0dB_PC F,log,8,8,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9468518495559692,0.7979975342750549,11.621724128723145,3.5439826667591174,3.969734141646846,4.340708239374925,Success
3,P3_N8_F8_NF2_0dB_PC F,log,8,8,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.941535234451294,0.7747719287872314,11.563282012939453,3.4432118283777293,3.8292986726738194,4.308975754154123,Success
3,P3_N8_F20_NF1_0dB_PC F,log,8,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9850778579711914,0.7901872992515564,11.693828582763672,3.458989384588835,3.843596572832335,4.356142509615858,Success
3,P3_N8_F20_NF2_0dB_PC F,log,8,20,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,2.0046558380126953,0.7907651662826538,11.701417922973633,3.7723755550775535,4.165935271466783,4.348805362940162,Success
3,P3_N16_F8_NF1_0dB_PC F,log,16,8,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9513843059539795,0.7996994256973267,11.524181365966797,3.5386049445376853,3.9106979119168566,4.4816763396458725,Success
3,P3_N16_F8_NF2_0dB_PC F,log,16,8,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9477862119674683,0.7817918062210083,11.6709623336792,3.3509006037912354,3.7634119590773913,4.263755855676733,Success
3,P3_N16_F20_NF1_0dB_PC F,log,16,20,75,1,1,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9966378211975098,0.798787534236908,11.730557441711426,3.478841303966302,3.9034256668630256,4.278346170654945,Success
3,P3_N16_F20_NF2_0dB_PC F,log,16,20,75,1,2,0.8,1,PC Fan Noise.wav,Stationary,emo_contentment_sentences.wav,0,1.9331943988800049,0.8100759983062744,11.628575325012207,3.8170431592918797,4.142188389958827,4.613772805585371,Success
3,P3_N4_F8_NF1_0dB_Stre,log,4,8,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3721927404403687,0.7002941370010376,7.922911643981934,2.863824416826658,3.436009153210984,3.584869509062551,Success
3,P3_N4_F8_NF2_0dB_Stre,log,4,8,75,1,2,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3925197124481201,0.7149534225463867,8.105085372924805,2.871798347209473,3.326264102723232,3.8533651736882755,Success
3,P3_N4_F20_NF1_0dB_Stre,log,4,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.419230580329895,0.7059885263442993,8.847369194030762,2.141283402174304,2.806775034340139,2.9894933443730913,Success
3,P3_N4_F20_NF2_0dB_Stre,log,4,20,75,1,2,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3734674453735352,0.6882007122039795,7.924706935882568,2.679384334115452,3.449264271895421,3.119054754487992,Success
3,P3_N8_F8_NF1_0dB_Stre,log,8,8,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.456900954246521,0.7108494639396667,9.182032585144043,3.301741388726124,3.790677288529473,4.1325583696515515,Success
3,P3_N8_F8_NF2_0dB_Stre,log,8,8,75,1,2,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3793578147888184,0.6722778081893921,8.048056602478027,2.829222436280955,3.448600378798378,3.492296362490608,Success
3,P3_N8_F20_NF1_0dB_Stre,log,8,20,75,1,1,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.3559608459472656,0.6896591782569885,7.543239116668701,3.1026473605224387,3.6838359250757398,3.6772069998987935,Success
3,P3_N8_F20_NF2_0dB_Stre,log,8,20,75,1,2,0.8,1,Street Noise_downtown.wav,Street,emo_contentment_sentences.wav,0,1.4421873092651367,0.716450035572052,8.805588722229004,3.0650530095083828,3.465146576711204,4.104884472538869,Success
